month,commits,repo_name,pair_id,treated,index_month,event_month,post,did,log_commits
2022-02-01,1,zhaoolee/ChromeAppHeroes,1,0,2023-02-01,-12,0,0,0.6931471805599453
2022-03-01,0,zhaoolee/ChromeAppHeroes,1,0,2023-02-01,-11,0,0,0.0
2022-04-01,0,zhaoolee/ChromeAppHeroes,1,0,2023-02-01,-10,0,0,0.0
2022-05-01,3,zhaoolee/ChromeAppHeroes,1,0,2023-02-01,-9,0,0,1.3862943611198906
2022-06-01,0,zhaoolee/ChromeAppHeroes,1,0,2023-02-01,-8,0,0,0.0
2022-07-01,4,zhaoolee/ChromeAppHeroes,1,0,2023-02-01,-7,0,0,1.6094379124341003
2022-08-01,0,zhaoolee/ChromeAppHeroes,1,0,2023-02-01,-6,0,0,0.0
2022-09-01,0,zhaoolee/ChromeAppHeroes,1,0,2023-02-01,-5,0,0,0.0
2022-10-01,1,zhaoolee/ChromeAppHeroes,1,0,2023-02-01,-4,0,0,0.6931471805599453
2022-11-01,0,zhaoolee/ChromeAppHeroes,1,0,2023-02-01,-3,0,0,0.0
2022-12-01,0,zhaoolee/ChromeAppHeroes,1,0,2023-02-01,-2,0,0,0.0
2023-01-01,0,zhaoolee/ChromeAppHeroes,1,0,2023-02-01,-1,0,0,0.0
2023-03-01,1,zhaoolee/ChromeAppHeroes,1,0,2023-02-01,1,1,0,0.6931471805599453
2023-04-01,3,zhaoolee/ChromeAppHeroes,1,0,2023-02-01,2,1,0,1.3862943611198906
2023-05-01,2,zhaoolee/ChromeAppHeroes,1,0,2023-02-01,3,1,0,1.0986122886681096
2023-06-01,0,zhaoolee/ChromeAppHeroes,1,0,2023-02-01,4,1,0,0.0
2023-07-01,0,zhaoolee/ChromeAppHeroes,1,0,2023-02-01,5,1,0,0.0
2023-08-01,2,zhaoolee/ChromeAppHeroes,1,0,2023-02-01,6,1,0,1.0986122886681096
2023-09-01,0,zhaoolee/ChromeAppHeroes,1,0,2023-02-01,7,1,0,0.0
2023-10-01,5,zhaoolee/ChromeAppHeroes,1,0,2023-02-01,8,1,0,1.791759469228055
2023-11-01,0,zhaoolee/ChromeAppHeroes,1,0,2023-02-01,9,1,0,0.0
2023-12-01,5,zhaoolee/ChromeAppHeroes,1,0,2023-02-01,10,1,0,1.791759469228055
2024-01-01,0,zhaoolee/ChromeAppHeroes,1,0,2023-02-01,11,1,0,0.0
2024-02-01,0,zhaoolee/ChromeAppHeroes,1,0,2023-02-01,12,1,0,0.0
2022-02-01,0,google/recaptcha,1,1,2023-02-01,-12,0,0,0.0
2022-03-01,0,google/recaptcha,1,1,2023-02-01,-11,0,0,0.0
2022-04-01,1,google/recaptcha,1,1,2023-02-01,-10,0,0,0.6931471805599453
2022-05-01,0,google/recaptcha,1,1,2023-02-01,-9,0,0,0.0
2022-06-01,0,google/recaptcha,1,1,2023-02-01,-8,0,0,0.0
2022-07-01,0,google/recaptcha,1,1,2023-02-01,-7,0,0,0.0
2022-08-01,0,google/recaptcha,1,1,2023-02-01,-6,0,0,0.0
2022-09-01,0,google/recaptcha,1,1,2023-02-01,-5,0,0,0.0
2022-10-01,0,google/recaptcha,1,1,2023-02-01,-4,0,0,0.0
2022-11-01,0,google/recaptcha,1,1,2023-02-01,-3,0,0,0.0
2022-12-01,0,google/recaptcha,1,1,2023-02-01,-2,0,0,0.0
2023-01-01,1,google/recaptcha,1,1,2023-02-01,-1,0,0,0.6931471805599453
2023-03-01,0,google/recaptcha,1,1,2023-02-01,1,1,1,0.0
2023-04-01,0,google/recaptcha,1,1,2023-02-01,2,1,1,0.0
2023-05-01,0,google/recaptcha,1,1,2023-02-01,3,1,1,0.0
2023-06-01,0,google/recaptcha,1,1,2023-02-01,4,1,1,0.0
2023-07-01,0,google/recaptcha,1,1,2023-02-01,5,1,1,0.0
2023-08-01,0,google/recaptcha,1,1,2023-02-01,6,1,1,0.0
2023-09-01,0,google/recaptcha,1,1,2023-02-01,7,1,1,0.0
2023-10-01,0,google/recaptcha,1,1,2023-02-01,8,1,1,0.0
2023-11-01,0,google/recaptcha,1,1,2023-02-01,9,1,1,0.0
2023-12-01,0,google/recaptcha,1,1,2023-02-01,10,1,1,0.0
2024-01-01,0,google/recaptcha,1,1,2023-02-01,11,1,1,0.0
2024-02-01,0,google/recaptcha,1,1,2023-02-01,12,1,1,0.0
2023-03-01,0,jondot/awesome-react-native,2,0,2024-03-01,-12,0,0,0.0
2023-04-01,0,jondot/awesome-react-native,2,0,2024-03-01,-11,0,0,0.0
2023-05-01,0,jondot/awesome-react-native,2,0,2024-03-01,-10,0,0,0.0
2023-06-01,0,jondot/awesome-react-native,2,0,2024-03-01,-9,0,0,0.0
2023-07-01,0,jondot/awesome-react-native,2,0,2024-03-01,-8,0,0,0.0
2023-08-01,0,jondot/awesome-react-native,2,0,2024-03-01,-7,0,0,0.0
2023-09-01,0,jondot/awesome-react-native,2,0,2024-03-01,-6,0,0,0.0
2023-10-01,0,jondot/awesome-react-native,2,0,2024-03-01,-5,0,0,0.0
2023-11-01,0,jondot/awesome-react-native,2,0,2024-03-01,-4,0,0,0.0
2023-12-01,0,jondot/awesome-react-native,2,0,2024-03-01,-3,0,0,0.0
2024-01-01,0,jondot/awesome-react-native,2,0,2024-03-01,-2,0,0,0.0
2024-02-01,0,jondot/awesome-react-native,2,0,2024-03-01,-1,0,0,0.0
2024-04-01,0,jondot/awesome-react-native,2,0,2024-03-01,1,1,0,0.0
2024-05-01,0,jondot/awesome-react-native,2,0,2024-03-01,2,1,0,0.0
2024-06-01,0,jondot/awesome-react-native,2,0,2024-03-01,3,1,0,0.0
2024-07-01,0,jondot/awesome-react-native,2,0,2024-03-01,4,1,0,0.0
2024-08-01,0,jondot/awesome-react-native,2,0,2024-03-01,5,1,0,0.0
2024-09-01,0,jondot/awesome-react-native,2,0,2024-03-01,6,1,0,0.0
2024-10-01,0,jondot/awesome-react-native,2,0,2024-03-01,7,1,0,0.0
2024-11-01,0,jondot/awesome-react-native,2,0,2024-03-01,8,1,0,0.0
2024-12-01,0,jondot/awesome-react-native,2,0,2024-03-01,9,1,0,0.0
2025-01-01,0,jondot/awesome-react-native,2,0,2024-03-01,10,1,0,0.0
2025-02-01,0,jondot/awesome-react-native,2,0,2024-03-01,11,1,0,0.0
2025-03-01,0,jondot/awesome-react-native,2,0,2024-03-01,12,1,0,0.0
2021-04-01,0,jwise/HoRNDIS,3,0,2022-04-01,-12,0,0,0.0
2021-05-01,0,jwise/HoRNDIS,3,0,2022-04-01,-11,0,0,0.0
2021-06-01,0,jwise/HoRNDIS,3,0,2022-04-01,-10,0,0,0.0
2021-07-01,0,jwise/HoRNDIS,3,0,2022-04-01,-9,0,0,0.0
2021-08-01,0,jwise/HoRNDIS,3,0,2022-04-01,-8,0,0,0.0
2021-09-01,0,jwise/HoRNDIS,3,0,2022-04-01,-7,0,0,0.0
2021-10-01,0,jwise/HoRNDIS,3,0,2022-04-01,-6,0,0,0.0
2021-11-01,0,jwise/HoRNDIS,3,0,2022-04-01,-5,0,0,0.0
2021-12-01,0,jwise/HoRNDIS,3,0,2022-04-01,-4,0,0,0.0
2022-01-01,0,jwise/HoRNDIS,3,0,2022-04-01,-3,0,0,0.0
2022-02-01,0,jwise/HoRNDIS,3,0,2022-04-01,-2,0,0,0.0
2022-03-01,0,jwise/HoRNDIS,3,0,2022-04-01,-1,0,0,0.0
2022-05-01,0,jwise/HoRNDIS,3,0,2022-04-01,1,1,0,0.0
2022-06-01,0,jwise/HoRNDIS,3,0,2022-04-01,2,1,0,0.0
2022-07-01,0,jwise/HoRNDIS,3,0,2022-04-01,3,1,0,0.0
2022-08-01,0,jwise/HoRNDIS,3,0,2022-04-01,4,1,0,0.0
2022-09-01,0,jwise/HoRNDIS,3,0,2022-04-01,5,1,0,0.0
2022-10-01,0,jwise/HoRNDIS,3,0,2022-04-01,6,1,0,0.0
2022-11-01,0,jwise/HoRNDIS,3,0,2022-04-01,7,1,0,0.0
2022-12-01,0,jwise/HoRNDIS,3,0,2022-04-01,8,1,0,0.0
2023-01-01,0,jwise/HoRNDIS,3,0,2022-04-01,9,1,0,0.0
2023-02-01,0,jwise/HoRNDIS,3,0,2022-04-01,10,1,0,0.0
2023-03-01,0,jwise/HoRNDIS,3,0,2022-04-01,11,1,0,0.0
2023-04-01,0,jwise/HoRNDIS,3,0,2022-04-01,12,1,0,0.0
2024-01-01,0,w4po/ExplorerTabUtility,4,1,2025-01-01,-12,0,0,0.0
2024-02-01,0,w4po/ExplorerTabUtility,4,1,2025-01-01,-11,0,0,0.0
2024-03-01,0,w4po/ExplorerTabUtility,4,1,2025-01-01,-10,0,0,0.0
2024-04-01,0,w4po/ExplorerTabUtility,4,1,2025-01-01,-9,0,0,0.0
2024-05-01,0,w4po/ExplorerTabUtility,4,1,2025-01-01,-8,0,0,0.0
2024-06-01,0,w4po/ExplorerTabUtility,4,1,2025-01-01,-7,0,0,0.0
2024-07-01,0,w4po/ExplorerTabUtility,4,1,2025-01-01,-6,0,0,0.0
2024-08-01,0,w4po/ExplorerTabUtility,4,1,2025-01-01,-5,0,0,0.0
2024-09-01,0,w4po/ExplorerTabUtility,4,1,2025-01-01,-4,0,0,0.0
2024-10-01,0,w4po/ExplorerTabUtility,4,1,2025-01-01,-3,0,0,0.0
2024-11-01,0,w4po/ExplorerTabUtility,4,1,2025-01-01,-2,0,0,0.0
2024-12-01,4,w4po/ExplorerTabUtility,4,1,2025-01-01,-1,0,0,1.6094379124341003
2025-02-01,30,w4po/ExplorerTabUtility,4,1,2025-01-01,1,1,1,3.4339872044851463
2025-03-01,28,w4po/ExplorerTabUtility,4,1,2025-01-01,2,1,1,3.367295829986474
2025-04-01,21,w4po/ExplorerTabUtility,4,1,2025-01-01,3,1,1,3.091042453358316
2025-05-01,3,w4po/ExplorerTabUtility,4,1,2025-01-01,4,1,1,1.3862943611198906
2025-06-01,0,w4po/ExplorerTabUtility,4,1,2025-01-01,5,1,1,0.0
2025-07-01,0,w4po/ExplorerTabUtility,4,1,2025-01-01,6,1,1,0.0
2025-08-01,0,w4po/ExplorerTabUtility,4,1,2025-01-01,7,1,1,0.0
2025-09-01,0,w4po/ExplorerTabUtility,4,1,2025-01-01,8,1,1,0.0
2025-10-01,0,w4po/ExplorerTabUtility,4,1,2025-01-01,9,1,1,0.0
2025-11-01,0,w4po/ExplorerTabUtility,4,1,2025-01-01,10,1,1,0.0
2025-12-01,0,w4po/ExplorerTabUtility,4,1,2025-01-01,11,1,1,0.0
2026-01-01,0,w4po/ExplorerTabUtility,4,1,2025-01-01,12,1,1,0.0
2020-01-01,22,getsops/sops,0,1,2021-01-01,-12,0,0,3.1354942159291497
2020-02-01,5,getsops/sops,0,1,2021-01-01,-11,0,0,1.791759469228055
2020-03-01,3,getsops/sops,0,1,2021-01-01,-10,0,0,1.3862943611198906
2020-04-01,7,getsops/sops,0,1,2021-01-01,-9,0,0,2.0794415416798357
2020-05-01,4,getsops/sops,0,1,2021-01-01,-8,0,0,1.6094379124341003
2020-06-01,4,getsops/sops,0,1,2021-01-01,-7,0,0,1.6094379124341003
2020-07-01,7,getsops/sops,0,1,2021-01-01,-6,0,0,2.0794415416798357
2020-08-01,1,getsops/sops,0,1,2021-01-01,-5,0,0,0.6931471805599453
2020-09-01,29,getsops/sops,0,1,2021-01-01,-4,0,0,3.4011973816621555
2020-10-01,4,getsops/sops,0,1,2021-01-01,-3,0,0,1.6094379124341003
2020-11-01,1,getsops/sops,0,1,2021-01-01,-2,0,0,0.6931471805599453
2020-12-01,0,getsops/sops,0,1,2021-01-01,-1,0,0,0.0
2021-02-01,7,getsops/sops,0,1,2021-01-01,1,1,1,2.0794415416798357
2021-03-01,12,getsops/sops,0,1,2021-01-01,2,1,1,2.5649493574615367
2021-04-01,15,getsops/sops,0,1,2021-01-01,3,1,1,2.772588722239781
2021-05-01,1,getsops/sops,0,1,2021-01-01,4,1,1,0.6931471805599453
2021-06-01,1,getsops/sops,0,1,2021-01-01,5,1,1,0.6931471805599453
2021-07-01,5,getsops/sops,0,1,2021-01-01,6,1,1,1.791759469228055
2021-08-01,0,getsops/sops,0,1,2021-01-01,7,1,1,0.0
2021-09-01,0,getsops/sops,0,1,2021-01-01,8,1,1,0.0
2021-10-01,1,getsops/sops,0,1,2021-01-01,9,1,1,0.6931471805599453
2021-11-01,1,getsops/sops,0,1,2021-01-01,10,1,1,0.6931471805599453
2021-12-01,1,getsops/sops,0,1,2021-01-01,11,1,1,0.6931471805599453
2022-01-01,1,getsops/sops,0,1,2021-01-01,12,1,1,0.6931471805599453
2020-01-01,4,jagenjo/litegraph.js,0,0,2021-01-01,-12,0,0,1.6094379124341003
2020-02-01,3,jagenjo/litegraph.js,0,0,2021-01-01,-11,0,0,1.3862943611198906
2020-03-01,13,jagenjo/litegraph.js,0,0,2021-01-01,-10,0,0,2.639057329615259
2020-04-01,21,jagenjo/litegraph.js,0,0,2021-01-01,-9,0,0,3.091042453358316
2020-05-01,26,jagenjo/litegraph.js,0,0,2021-01-01,-8,0,0,3.295836866004329
2020-06-01,8,jagenjo/litegraph.js,0,0,2021-01-01,-7,0,0,2.1972245773362196
2020-07-01,34,jagenjo/litegraph.js,0,0,2021-01-01,-6,0,0,3.5553480614894135
2020-08-01,6,jagenjo/litegraph.js,0,0,2021-01-01,-5,0,0,1.9459101490553132
2020-09-01,7,jagenjo/litegraph.js,0,0,2021-01-01,-4,0,0,2.0794415416798357
2020-10-01,13,jagenjo/litegraph.js,0,0,2021-01-01,-3,0,0,2.639057329615259
2020-11-01,0,jagenjo/litegraph.js,0,0,2021-01-01,-2,0,0,0.0
2020-12-01,3,jagenjo/litegraph.js,0,0,2021-01-01,-1,0,0,1.3862943611198906
2021-02-01,7,jagenjo/litegraph.js,0,0,2021-01-01,1,1,0,2.0794415416798357
2021-03-01,3,jagenjo/litegraph.js,0,0,2021-01-01,2,1,0,1.3862943611198906
2021-04-01,5,jagenjo/litegraph.js,0,0,2021-01-01,3,1,0,1.791759469228055
2021-05-01,2,jagenjo/litegraph.js,0,0,2021-01-01,4,1,0,1.0986122886681096
2021-06-01,19,jagenjo/litegraph.js,0,0,2021-01-01,5,1,0,2.995732273553991
2021-07-01,15,jagenjo/litegraph.js,0,0,2021-01-01,6,1,0,2.772588722239781
2021-08-01,11,jagenjo/litegraph.js,0,0,2021-01-01,7,1,0,2.4849066497880004
2021-09-01,2,jagenjo/litegraph.js,0,0,2021-01-01,8,1,0,1.0986122886681096
2021-10-01,22,jagenjo/litegraph.js,0,0,2021-01-01,9,1,0,3.1354942159291497
2021-11-01,17,jagenjo/litegraph.js,0,0,2021-01-01,10,1,0,2.8903717578961645
2021-12-01,5,jagenjo/litegraph.js,0,0,2021-01-01,11,1,0,1.791759469228055
2022-01-01,1,jagenjo/litegraph.js,0,0,2021-01-01,12,1,0,0.6931471805599453
2022-07-01,1,k8gege/Ladon,5,0,2023-07-01,-12,0,0,0.6931471805599453
2022-08-01,0,k8gege/Ladon,5,0,2023-07-01,-11,0,0,0.0
2022-09-01,2,k8gege/Ladon,5,0,2023-07-01,-10,0,0,1.0986122886681096
2022-10-01,0,k8gege/Ladon,5,0,2023-07-01,-9,0,0,0.0
2022-11-01,0,k8gege/Ladon,5,0,2023-07-01,-8,0,0,0.0
2022-12-01,4,k8gege/Ladon,5,0,2023-07-01,-7,0,0,1.6094379124341003
2023-01-01,0,k8gege/Ladon,5,0,2023-07-01,-6,0,0,0.0
2023-02-01,6,k8gege/Ladon,5,0,2023-07-01,-5,0,0,1.9459101490553132
2023-03-01,16,k8gege/Ladon,5,0,2023-07-01,-4,0,0,2.833213344056216
2023-04-01,7,k8gege/Ladon,5,0,2023-07-01,-3,0,0,2.0794415416798357
2023-05-01,17,k8gege/Ladon,5,0,2023-07-01,-2,0,0,2.8903717578961645
2023-06-01,4,k8gege/Ladon,5,0,2023-07-01,-1,0,0,1.6094379124341003
2023-08-01,3,k8gege/Ladon,5,0,2023-07-01,1,1,0,1.3862943611198906
2023-09-01,4,k8gege/Ladon,5,0,2023-07-01,2,1,0,1.6094379124341003
2023-10-01,0,k8gege/Ladon,5,0,2023-07-01,3,1,0,0.0
2023-11-01,2,k8gege/Ladon,5,0,2023-07-01,4,1,0,1.0986122886681096
2023-12-01,9,k8gege/Ladon,5,0,2023-07-01,5,1,0,2.302585092994046
2024-01-01,0,k8gege/Ladon,5,0,2023-07-01,6,1,0,0.0
2024-02-01,0,k8gege/Ladon,5,0,2023-07-01,7,1,0,0.0
2024-03-01,0,k8gege/Ladon,5,0,2023-07-01,8,1,0,0.0
2024-04-01,0,k8gege/Ladon,5,0,2023-07-01,9,1,0,0.0
2024-05-01,0,k8gege/Ladon,5,0,2023-07-01,10,1,0,0.0
2024-06-01,0,k8gege/Ladon,5,0,2023-07-01,11,1,0,0.0
2024-07-01,0,k8gege/Ladon,5,0,2023-07-01,12,1,0,0.0
2023-03-01,13,PaddlePaddle/PaddleOCR,2,1,2024-03-01,-12,0,0,2.639057329615259
2023-04-01,11,PaddlePaddle/PaddleOCR,2,1,2024-03-01,-11,0,0,2.4849066497880004
2023-05-01,9,PaddlePaddle/PaddleOCR,2,1,2024-03-01,-10,0,0,2.302585092994046
2023-06-01,12,PaddlePaddle/PaddleOCR,2,1,2024-03-01,-9,0,0,2.5649493574615367
2023-07-01,11,PaddlePaddle/PaddleOCR,2,1,2024-03-01,-8,0,0,2.4849066497880004
2023-08-01,37,PaddlePaddle/PaddleOCR,2,1,2024-03-01,-7,0,0,3.6375861597263857
2023-09-01,11,PaddlePaddle/PaddleOCR,2,1,2024-03-01,-6,0,0,2.4849066497880004
2023-10-01,13,PaddlePaddle/PaddleOCR,2,1,2024-03-01,-5,0,0,2.639057329615259
2023-11-01,9,PaddlePaddle/PaddleOCR,2,1,2024-03-01,-4,0,0,2.302585092994046
2023-12-01,9,PaddlePaddle/PaddleOCR,2,1,2024-03-01,-3,0,0,2.302585092994046
2024-01-01,5,PaddlePaddle/PaddleOCR,2,1,2024-03-01,-2,0,0,1.791759469228055
2024-02-01,0,PaddlePaddle/PaddleOCR,2,1,2024-03-01,-1,0,0,0.0
2024-04-01,13,PaddlePaddle/PaddleOCR,2,1,2024-03-01,1,1,1,2.639057329615259
2024-05-01,36,PaddlePaddle/PaddleOCR,2,1,2024-03-01,2,1,1,3.6109179126442243
2024-06-01,17,PaddlePaddle/PaddleOCR,2,1,2024-03-01,3,1,1,2.8903717578961645
2024-07-01,34,PaddlePaddle/PaddleOCR,2,1,2024-03-01,4,1,1,3.5553480614894135
2024-08-01,34,PaddlePaddle/PaddleOCR,2,1,2024-03-01,5,1,1,3.5553480614894135
2024-09-01,18,PaddlePaddle/PaddleOCR,2,1,2024-03-01,6,1,1,2.9444389791664403
2024-10-01,38,PaddlePaddle/PaddleOCR,2,1,2024-03-01,7,1,1,3.6635616461296463
2024-11-01,33,PaddlePaddle/PaddleOCR,2,1,2024-03-01,8,1,1,3.5263605246161616
2024-12-01,19,PaddlePaddle/PaddleOCR,2,1,2024-03-01,9,1,1,2.995732273553991
2025-01-01,14,PaddlePaddle/PaddleOCR,2,1,2024-03-01,10,1,1,2.70805020110221
2025-02-01,22,PaddlePaddle/PaddleOCR,2,1,2024-03-01,11,1,1,3.1354942159291497
2025-03-01,27,PaddlePaddle/PaddleOCR,2,1,2024-03-01,12,1,1,3.332204510175204
2024-05-01,0,Fuzion24/JustTrustMe,6,0,2025-05-01,-12,0,0,0.0
2024-06-01,0,Fuzion24/JustTrustMe,6,0,2025-05-01,-11,0,0,0.0
2024-07-01,1,Fuzion24/JustTrustMe,6,0,2025-05-01,-10,0,0,0.6931471805599453
2024-08-01,0,Fuzion24/JustTrustMe,6,0,2025-05-01,-9,0,0,0.0
2024-09-01,1,Fuzion24/JustTrustMe,6,0,2025-05-01,-8,0,0,0.6931471805599453
2024-10-01,0,Fuzion24/JustTrustMe,6,0,2025-05-01,-7,0,0,0.0
2024-11-01,0,Fuzion24/JustTrustMe,6,0,2025-05-01,-6,0,0,0.0
2024-12-01,0,Fuzion24/JustTrustMe,6,0,2025-05-01,-5,0,0,0.0
2025-01-01,0,Fuzion24/JustTrustMe,6,0,2025-05-01,-4,0,0,0.0
2025-02-01,0,Fuzion24/JustTrustMe,6,0,2025-05-01,-3,0,0,0.0
2025-03-01,0,Fuzion24/JustTrustMe,6,0,2025-05-01,-2,0,0,0.0
2025-04-01,0,Fuzion24/JustTrustMe,6,0,2025-05-01,-1,0,0,0.0
2025-06-01,0,Fuzion24/JustTrustMe,6,0,2025-05-01,1,1,0,0.0
2025-07-01,0,Fuzion24/JustTrustMe,6,0,2025-05-01,2,1,0,0.0
2025-08-01,0,Fuzion24/JustTrustMe,6,0,2025-05-01,3,1,0,0.0
2025-09-01,0,Fuzion24/JustTrustMe,6,0,2025-05-01,4,1,0,0.0
2025-10-01,0,Fuzion24/JustTrustMe,6,0,2025-05-01,5,1,0,0.0
2025-11-01,0,Fuzion24/JustTrustMe,6,0,2025-05-01,6,1,0,0.0
2025-12-01,0,Fuzion24/JustTrustMe,6,0,2025-05-01,7,1,0,0.0
2026-01-01,0,Fuzion24/JustTrustMe,6,0,2025-05-01,8,1,0,0.0
2026-02-01,0,Fuzion24/JustTrustMe,6,0,2025-05-01,9,1,0,0.0
2026-03-01,0,Fuzion24/JustTrustMe,6,0,2025-05-01,10,1,0,0.0
2026-04-01,0,Fuzion24/JustTrustMe,6,0,2025-05-01,11,1,0,0.0
2026-05-01,0,Fuzion24/JustTrustMe,6,0,2025-05-01,12,1,0,0.0
2024-01-01,0,AndroidCoderPeng/DailyTask,4,0,2025-01-01,-12,0,0,0.0
2024-02-01,2,AndroidCoderPeng/DailyTask,4,0,2025-01-01,-11,0,0,1.0986122886681096
2024-03-01,15,AndroidCoderPeng/DailyTask,4,0,2025-01-01,-10,0,0,2.772588722239781
2024-04-01,0,AndroidCoderPeng/DailyTask,4,0,2025-01-01,-9,0,0,0.0
2024-05-01,9,AndroidCoderPeng/DailyTask,4,0,2025-01-01,-8,0,0,2.302585092994046
2024-06-01,10,AndroidCoderPeng/DailyTask,4,0,2025-01-01,-7,0,0,2.3978952727983707
2024-07-01,38,AndroidCoderPeng/DailyTask,4,0,2025-01-01,-6,0,0,3.6635616461296463
2024-08-01,20,AndroidCoderPeng/DailyTask,4,0,2025-01-01,-5,0,0,3.044522437723423
2024-09-01,5,AndroidCoderPeng/DailyTask,4,0,2025-01-01,-4,0,0,1.791759469228055
2024-10-01,13,AndroidCoderPeng/DailyTask,4,0,2025-01-01,-3,0,0,2.639057329615259
2024-11-01,6,AndroidCoderPeng/DailyTask,4,0,2025-01-01,-2,0,0,1.9459101490553132
2024-12-01,66,AndroidCoderPeng/DailyTask,4,0,2025-01-01,-1,0,0,4.204692619390966
2025-02-01,3,AndroidCoderPeng/DailyTask,4,0,2025-01-01,1,1,0,1.3862943611198906
2025-03-01,15,AndroidCoderPeng/DailyTask,4,0,2025-01-01,2,1,0,2.772588722239781
2025-04-01,41,AndroidCoderPeng/DailyTask,4,0,2025-01-01,3,1,0,3.7376696182833684
2025-05-01,5,AndroidCoderPeng/DailyTask,4,0,2025-01-01,4,1,0,1.791759469228055
2025-06-01,11,AndroidCoderPeng/DailyTask,4,0,2025-01-01,5,1,0,2.4849066497880004
2025-07-01,52,AndroidCoderPeng/DailyTask,4,0,2025-01-01,6,1,0,3.970291913552122
2025-08-01,17,AndroidCoderPeng/DailyTask,4,0,2025-01-01,7,1,0,2.8903717578961645
2025-09-01,11,AndroidCoderPeng/DailyTask,4,0,2025-01-01,8,1,0,2.4849066497880004
2025-10-01,11,AndroidCoderPeng/DailyTask,4,0,2025-01-01,9,1,0,2.4849066497880004
2025-11-01,5,AndroidCoderPeng/DailyTask,4,0,2025-01-01,10,1,0,1.791759469228055
2025-12-01,47,AndroidCoderPeng/DailyTask,4,0,2025-01-01,11,1,0,3.8712010109078907
2026-01-01,22,AndroidCoderPeng/DailyTask,4,0,2025-01-01,12,1,0,3.1354942159291497
2020-08-01,0,zai-org/ChatGLM2-6B,7,0,2021-08-01,-12,0,0,0.0
2020-09-01,0,zai-org/ChatGLM2-6B,7,0,2021-08-01,-11,0,0,0.0
2020-10-01,0,zai-org/ChatGLM2-6B,7,0,2021-08-01,-10,0,0,0.0
2020-11-01,0,zai-org/ChatGLM2-6B,7,0,2021-08-01,-9,0,0,0.0
2020-12-01,0,zai-org/ChatGLM2-6B,7,0,2021-08-01,-8,0,0,0.0
2021-01-01,0,zai-org/ChatGLM2-6B,7,0,2021-08-01,-7,0,0,0.0
2021-02-01,0,zai-org/ChatGLM2-6B,7,0,2021-08-01,-6,0,0,0.0
2021-03-01,0,zai-org/ChatGLM2-6B,7,0,2021-08-01,-5,0,0,0.0
2021-04-01,0,zai-org/ChatGLM2-6B,7,0,2021-08-01,-4,0,0,0.0
2021-05-01,0,zai-org/ChatGLM2-6B,7,0,2021-08-01,-3,0,0,0.0
2021-06-01,0,zai-org/ChatGLM2-6B,7,0,2021-08-01,-2,0,0,0.0
2021-07-01,0,zai-org/ChatGLM2-6B,7,0,2021-08-01,-1,0,0,0.0
2021-09-01,0,zai-org/ChatGLM2-6B,7,0,2021-08-01,1,1,0,0.0
2021-10-01,0,zai-org/ChatGLM2-6B,7,0,2021-08-01,2,1,0,0.0
2021-11-01,0,zai-org/ChatGLM2-6B,7,0,2021-08-01,3,1,0,0.0
2021-12-01,0,zai-org/ChatGLM2-6B,7,0,2021-08-01,4,1,0,0.0
2022-01-01,0,zai-org/ChatGLM2-6B,7,0,2021-08-01,5,1,0,0.0
2022-02-01,0,zai-org/ChatGLM2-6B,7,0,2021-08-01,6,1,0,0.0
2022-03-01,0,zai-org/ChatGLM2-6B,7,0,2021-08-01,7,1,0,0.0
2022-04-01,0,zai-org/ChatGLM2-6B,7,0,2021-08-01,8,1,0,0.0
2022-05-01,0,zai-org/ChatGLM2-6B,7,0,2021-08-01,9,1,0,0.0
2022-06-01,0,zai-org/ChatGLM2-6B,7,0,2021-08-01,10,1,0,0.0
2022-07-01,0,zai-org/ChatGLM2-6B,7,0,2021-08-01,11,1,0,0.0
2022-08-01,0,zai-org/ChatGLM2-6B,7,0,2021-08-01,12,1,0,0.0
2021-04-01,0,Foso/Ktorfit,3,1,2022-04-01,-12,0,0,0.0
2021-05-01,0,Foso/Ktorfit,3,1,2022-04-01,-11,0,0,0.0
2021-06-01,0,Foso/Ktorfit,3,1,2022-04-01,-10,0,0,0.0
2021-07-01,0,Foso/Ktorfit,3,1,2022-04-01,-9,0,0,0.0
2021-08-01,0,Foso/Ktorfit,3,1,2022-04-01,-8,0,0,0.0
2021-09-01,0,Foso/Ktorfit,3,1,2022-04-01,-7,0,0,0.0
2021-10-01,0,Foso/Ktorfit,3,1,2022-04-01,-6,0,0,0.0
2021-11-01,0,Foso/Ktorfit,3,1,2022-04-01,-5,0,0,0.0
2021-12-01,0,Foso/Ktorfit,3,1,2022-04-01,-4,0,0,0.0
2022-01-01,0,Foso/Ktorfit,3,1,2022-04-01,-3,0,0,0.0
2022-02-01,0,Foso/Ktorfit,3,1,2022-04-01,-2,0,0,0.0
2022-03-01,0,Foso/Ktorfit,3,1,2022-04-01,-1,0,0,0.0
2022-05-01,7,Foso/Ktorfit,3,1,2022-04-01,1,1,1,2.0794415416798357
2022-06-01,2,Foso/Ktorfit,3,1,2022-04-01,2,1,1,1.0986122886681096
2022-07-01,15,Foso/Ktorfit,3,1,2022-04-01,3,1,1,2.772588722239781
2022-08-01,115,Foso/Ktorfit,3,1,2022-04-01,4,1,1,4.7535901911063645
2022-09-01,88,Foso/Ktorfit,3,1,2022-04-01,5,1,1,4.48863636973214
2022-10-01,25,Foso/Ktorfit,3,1,2022-04-01,6,1,1,3.258096538021482
